subproblem_id,stage_id,timepoint,period,number_of_hours_in_timepoint,timepoint_weight,previous_stage_timepoint_map,spinup_or_lookahead,month,hour_of_day,timestamp,horizon_day
1,1,20301401,2030,1,4.542375147,,,8,1,,203014
1,1,20301402,2030,1,4.542375147,,,8,2,,203014
1,1,20301403,2030,1,4.542375147,,,8,3,,203014
1,1,20301404,2030,1,4.542375147,,,8,4,,203014
1,1,20301405,2030,1,4.542375147,,,8,5,,203014
1,1,20301406,2030,1,4.542375147,,,8,6,,203014
1,1,20301407,2030,1,4.542375147,,,8,7,,203014
1,1,20301408,2030,1,4.542375147,,,8,8,,203014
1,1,20301409,2030,1,4.542375147,,,8,9,,203014
1,1,20301410,2030,1,4.542375147,,,8,10,,203014
1,1,20301411,2030,1,4.542375147,,,8,11,,203014
1,1,20301412,2030,1,4.542375147,,,8,12,,203014
1,1,20301413,2030,1,4.542375147,,,8,13,,203014
1,1,20301414,2030,1,4.542375147,,,8,14,,203014
1,1,20301415,2030,1,4.542375147,,,8,15,,203014
1,1,20301416,2030,1,4.542375147,,,8,16,,203014
1,1,20301417,2030,1,4.542375147,,,8,17,,203014
1,1,20301418,2030,1,4.542375147,,,8,18,,203014
1,1,20301419,2030,1,4.542375147,,,8,19,,203014
1,1,20301420,2030,1,4.542375147,,,8,20,,203014
1,1,20301421,2030,1,4.542375147,,,8,21,,203014
1,1,20301422,2030,1,4.542375147,,,8,22,,203014
1,1,20301423,2030,1,4.542375147,,,8,23,,203014
1,1,20301424,2030,1,4.542375147,,,8,24,,203014
1,1,20301501,2030,1,13.81665379,,,9,1,,203015
1,1,20301502,2030,1,13.81665379,,,9,2,,203015
1,1,20301503,2030,1,13.81665379,,,9,3,,203015
1,1,20301504,2030,1,13.81665379,,,9,4,,203015
1,1,20301505,2030,1,13.81665379,,,9,5,,203015
1,1,20301506,2030,1,13.81665379,,,9,6,,203015
1,1,20301507,2030,1,13.81665379,,,9,7,,203015
1,1,20301508,2030,1,13.81665379,,,9,8,,203015
1,1,20301509,2030,1,13.81665379,,,9,9,,203015
1,1,20301510,2030,1,13.81665379,,,9,10,,203015
1,1,20301511,2030,1,13.81665379,,,9,11,,203015
1,1,20301512,2030,1,13.81665379,,,9,12,,203015
1,1,20301513,2030,1,13.81665379,,,9,13,,203015
1,1,20301514,2030,1,13.81665379,,,9,14,,203015
1,1,20301515,2030,1,13.81665379,,,9,15,,203015
1,1,20301516,2030,1,13.81665379,,,9,16,,203015
1,1,20301517,2030,1,13.81665379,,,9,17,,203015
1,1,20301518,2030,1,13.81665379,,,9,18,,203015
1,1,20301519,2030,1,13.81665379,,,9,19,,203015
1,1,20301520,2030,1,13.81665379,,,9,20,,203015
1,1,20301521,2030,1,13.81665379,,,9,21,,203015
1,1,20301522,2030,1,13.81665379,,,9,22,,203015
1,1,20301523,2030,1,13.81665379,,,9,23,,203015
1,1,20301524,2030,1,13.81665379,,,9,24,,203015
1,1,20301601,2030,1,16.3482292,,,9,1,,203016
1,1,20301602,2030,1,16.3482292,,,9,2,,203016
1,1,20301603,2030,1,16.3482292,,,9,3,,203016
1,1,20301604,2030,1,16.3482292,,,9,4,,203016
1,1,20301605,2030,1,16.3482292,,,9,5,,203016
1,1,20301606,2030,1,16.3482292,,,9,6,,203016
1,1,20301607,2030,1,16.3482292,,,9,7,,203016
1,1,20301608,2030,1,16.3482292,,,9,8,,203016
1,1,20301609,2030,1,16.3482292,,,9,9,,203016
1,1,20301610,2030,1,16.3482292,,,9,10,,203016
1,1,20301611,2030,1,16.3482292,,,9,11,,203016
1,1,20301612,2030,1,16.3482292,,,9,12,,203016
1,1,20301613,2030,1,16.3482292,,,9,13,,203016
1,1,20301614,2030,1,16.3482292,,,9,14,,203016
1,1,20301615,2030,1,16.3482292,,,9,15,,203016
1,1,20301616,2030,1,16.3482292,,,9,16,,203016
1,1,20301617,2030,1,16.3482292,,,9,17,,203016
1,1,20301618,2030,1,16.3482292,,,9,18,,203016
1,1,20301619,2030,1,16.3482292,,,9,19,,203016
1,1,20301620,2030,1,16.3482292,,,9,20,,203016
1,1,20301621,2030,1,16.3482292,,,9,21,,203016
1,1,20301622,2030,1,16.3482292,,,9,22,,203016
1,1,20301623,2030,1,16.3482292,,,9,23,,203016
1,1,20301624,2030,1,16.3482292,,,9,24,,203016
1,1,20301701,2030,1,19.04241429,,,11,1,,203017
1,1,20301702,2030,1,19.04241429,,,11,2,,203017
1,1,20301703,2030,1,19.04241429,,,11,3,,203017
1,1,20301704,2030,1,19.04241429,,,11,4,,203017
1,1,20301705,2030,1,19.04241429,,,11,5,,203017
1,1,20301706,2030,1,19.04241429,,,11,6,,203017
1,1,20301707,2030,1,19.04241429,,,11,7,,203017
1,1,20301708,2030,1,19.04241429,,,11,8,,203017
1,1,20301709,2030,1,19.04241429,,,11,9,,203017
1,1,20301710,2030,1,19.04241429,,,11,10,,203017
1,1,20301711,2030,1,19.04241429,,,11,11,,203017
1,1,20301712,2030,1,19.04241429,,,11,12,,203017
1,1,20301713,2030,1,19.04241429,,,11,13,,203017
1,1,20301714,2030,1,19.04241429,,,11,14,,203017
1,1,20301715,2030,1,19.04241429,,,11,15,,203017
1,1,20301716,2030,1,19.04241429,,,11,16,,203017
1,1,20301717,2030,1,19.04241429,,,11,17,,203017
1,1,20301718,2030,1,19.04241429,,,11,18,,203017
1,1,20301719,2030,1,19.04241429,,,11,19,,203017
1,1,20301720,2030,1,19.04241429,,,11,20,,203017
1,1,20301721,2030,1,19.04241429,,,11,21,,203017
1,1,20301722,2030,1,19.04241429,,,11,22,,203017
1,1,20301723,2030,1,19.04241429,,,11,23,,203017
1,1,20301724,2030,1,19.04241429,,,11,24,,203017
1,1,20301801,2030,1,0.664208233,,,1,1,,203018
1,1,20301802,2030,1,0.664208233,,,1,2,,203018
1,1,20301803,2030,1,0.664208233,,,1,3,,203018
1,1,20301804,2030,1,0.664208233,,,1,4,,203018
1,1,20301805,2030,1,0.664208233,,,1,5,,203018
1,1,20301806,2030,1,0.664208233,,,1,6,,203018
1,1,20301807,2030,1,0.664208233,,,1,7,,203018
1,1,20301808,2030,1,0.664208233,,,1,8,,203018
1,1,20301809,2030,1,0.664208233,,,1,9,,203018
1,1,20301810,2030,1,0.664208233,,,1,10,,203018
1,1,20301811,2030,1,0.664208233,,,1,11,,203018
1,1,20301812,2030,1,0.664208233,,,1,12,,203018
1,1,20301813,2030,1,0.664208233,,,1,13,,203018
1,1,20301814,2030,1,0.664208233,,,1,14,,203018
1,1,20301815,2030,1,0.664208233,,,1,15,,203018
1,1,20301816,2030,1,0.664208233,,,1,16,,203018
1,1,20301817,2030,1,0.664208233,,,1,17,,203018
1,1,20301818,2030,1,0.664208233,,,1,18,,203018
1,1,20301819,2030,1,0.664208233,,,1,19,,203018
1,1,20301820,2030,1,0.664208233,,,1,20,,203018
1,1,20301821,2030,1,0.664208233,,,1,21,,203018
1,1,20301822,2030,1,0.664208233,,,1,22,,203018
1,1,20301823,2030,1,0.664208233,,,1,23,,203018
1,1,20301824,2030,1,0.664208233,,,1,24,,203018
1,1,20301901,2030,1,0.82152988,,,4,1,,203019
1,1,20301902,2030,1,0.82152988,,,4,2,,203019
1,1,20301903,2030,1,0.82152988,,,4,3,,203019
1,1,20301904,2030,1,0.82152988,,,4,4,,203019
1,1,20301905,2030,1,0.82152988,,,4,5,,203019
1,1,20301906,2030,1,0.82152988,,,4,6,,203019
1,1,20301907,2030,1,0.82152988,,,4,7,,203019
1,1,20301908,2030,1,0.82152988,,,4,8,,203019
1,1,20301909,2030,1,0.82152988,,,4,9,,203019
1,1,20301910,2030,1,0.82152988,,,4,10,,203019
1,1,20301911,2030,1,0.82152988,,,4,11,,203019
1,1,20301912,2030,1,0.82152988,,,4,12,,203019
1,1,20301913,2030,1,0.82152988,,,4,13,,203019
1,1,20301914,2030,1,0.82152988,,,4,14,,203019
1,1,20301915,2030,1,0.82152988,,,4,15,,203019
1,1,20301916,2030,1,0.82152988,,,4,16,,203019
1,1,20301917,2030,1,0.82152988,,,4,17,,203019
1,1,20301918,2030,1,0.82152988,,,4,18,,203019
1,1,20301919,2030,1,0.82152988,,,4,19,,203019
1,1,20301920,2030,1,0.82152988,,,4,20,,203019
1,1,20301921,2030,1,0.82152988,,,4,21,,203019
1,1,20301922,2030,1,0.82152988,,,4,22,,203019
1,1,20301923,2030,1,0.82152988,,,4,23,,203019
1,1,20301924,2030,1,0.82152988,,,4,24,,203019
1,1,20302001,2030,1,5.808472446,,,5,1,,203020
1,1,20302002,2030,1,5.808472446,,,5,2,,203020
1,1,20302003,2030,1,5.808472446,,,5,3,,203020
1,1,20302004,2030,1,5.808472446,,,5,4,,203020
1,1,20302005,2030,1,5.808472446,,,5,5,,203020
1,1,20302006,2030,1,5.808472446,,,5,6,,203020
1,1,20302007,2030,1,5.808472446,,,5,7,,203020
1,1,20302008,2030,1,5.808472446,,,5,8,,203020
1,1,20302009,2030,1,5.808472446,,,5,9,,203020
1,1,20302010,2030,1,5.808472446,,,5,10,,203020
1,1,20302011,2030,1,5.808472446,,,5,11,,203020
1,1,20302012,2030,1,5.808472446,,,5,12,,203020
1,1,20302013,2030,1,5.808472446,,,5,13,,203020
1,1,20302014,2030,1,5.808472446,,,5,14,,203020
1,1,20302015,2030,1,5.808472446,,,5,15,,203020
1,1,20302016,2030,1,5.808472446,,,5,16,,203020
1,1,20302017,2030,1,5.808472446,,,5,17,,203020
1,1,20302018,2030,1,5.808472446,,,5,18,,203020
1,1,20302019,2030,1,5.808472446,,,5,19,,203020
1,1,20302020,2030,1,5.808472446,,,5,20,,203020
1,1,20302021,2030,1,5.808472446,,,5,21,,203020
1,1,20302022,2030,1,5.808472446,,,5,22,,203020
1,1,20302023,2030,1,5.808472446,,,5,23,,203020
1,1,20302024,2030,1,5.808472446,,,5,24,,203020
1,1,20302101,2030,1,15.36134038,,,5,1,,203021
1,1,20302102,2030,1,15.36134038,,,5,2,,203021
1,1,20302103,2030,1,15.36134038,,,5,3,,203021
1,1,20302104,2030,1,15.36134038,,,5,4,,203021
1,1,20302105,2030,1,15.36134038,,,5,5,,203021
1,1,20302106,2030,1,15.36134038,,,5,6,,203021
1,1,20302107,2030,1,15.36134038,,,5,7,,203021
1,1,20302108,2030,1,15.36134038,,,5,8,,203021
1,1,20302109,2030,1,15.36134038,,,5,9,,203021
1,1,20302110,2030,1,15.36134038,,,5,10,,203021
1,1,20302111,2030,1,15.36134038,,,5,11,,203021
1,1,20302112,2030,1,15.36134038,,,5,12,,203021
1,1,20302113,2030,1,15.36134038,,,5,13,,203021
1,1,20302114,2030,1,15.36134038,,,5,14,,203021
1,1,20302115,2030,1,15.36134038,,,5,15,,203021
1,1,20302116,2030,1,15.36134038,,,5,16,,203021
1,1,20302117,2030,1,15.36134038,,,5,17,,203021
1,1,20302118,2030,1,15.36134038,,,5,18,,203021
1,1,20302119,2030,1,15.36134038,,,5,19,,203021
1,1,20302120,2030,1,15.36134038,,,5,20,,203021
1,1,20302121,2030,1,15.36134038,,,5,21,,203021
1,1,20302122,2030,1,15.36134038,,,5,22,,203021
1,1,20302123,2030,1,15.36134038,,,5,23,,203021
1,1,20302124,2030,1,15.36134038,,,5,24,,203021
1,1,20302201,2030,1,17.73285048,,,6,1,,203022
1,1,20302202,2030,1,17.73285048,,,6,2,,203022
1,1,20302203,2030,1,17.73285048,,,6,3,,203022
1,1,20302204,2030,1,17.73285048,,,6,4,,203022
1,1,20302205,2030,1,17.73285048,,,6,5,,203022
1,1,20302206,2030,1,17.73285048,,,6,6,,203022
1,1,20302207,2030,1,17.73285048,,,6,7,,203022
1,1,20302208,2030,1,17.73285048,,,6,8,,203022
1,1,20302209,2030,1,17.73285048,,,6,9,,203022
1,1,20302210,2030,1,17.73285048,,,6,10,,203022
1,1,20302211,2030,1,17.73285048,,,6,11,,203022
1,1,20302212,2030,1,17.73285048,,,6,12,,203022
1,1,20302213,2030,1,17.73285048,,,6,13,,203022
1,1,20302214,2030,1,17.73285048,,,6,14,,203022
1,1,20302215,2030,1,17.73285048,,,6,15,,203022
1,1,20302216,2030,1,17.73285048,,,6,16,,203022
1,1,20302217,2030,1,17.73285048,,,6,17,,203022
1,1,20302218,2030,1,17.73285048,,,6,18,,203022
1,1,20302219,2030,1,17.73285048,,,6,19,,203022
1,1,20302220,2030,1,17.73285048,,,6,20,,203022
1,1,20302221,2030,1,17.73285048,,,6,21,,203022
1,1,20302222,2030,1,17.73285048,,,6,22,,203022
1,1,20302223,2030,1,17.73285048,,,6,23,,203022
1,1,20302224,2030,1,17.73285048,,,6,24,,203022
1,1,20302301,2030,1,20.80665612,,,8,1,,203023
1,1,20302302,2030,1,20.80665612,,,8,2,,203023
1,1,20302303,2030,1,20.80665612,,,8,3,,203023
1,1,20302304,2030,1,20.80665612,,,8,4,,203023
1,1,20302305,2030,1,20.80665612,,,8,5,,203023
1,1,20302306,2030,1,20.80665612,,,8,6,,203023
1,1,20302307,2030,1,20.80665612,,,8,7,,203023
1,1,20302308,2030,1,20.80665612,,,8,8,,203023
1,1,20302309,2030,1,20.80665612,,,8,9,,203023
1,1,20302310,2030,1,20.80665612,,,8,10,,203023
1,1,20302311,2030,1,20.80665612,,,8,11,,203023
1,1,20302312,2030,1,20.80665612,,,8,12,,203023
1,1,20302313,2030,1,20.80665612,,,8,13,,203023
1,1,20302314,2030,1,20.80665612,,,8,14,,203023
1,1,20302315,2030,1,20.80665612,,,8,15,,203023
1,1,20302316,2030,1,20.80665612,,,8,16,,203023
1,1,20302317,2030,1,20.80665612,,,8,17,,203023
1,1,20302318,2030,1,20.80665612,,,8,18,,203023
1,1,20302319,2030,1,20.80665612,,,8,19,,203023
1,1,20302320,2030,1,20.80665612,,,8,20,,203023
1,1,20302321,2030,1,20.80665612,,,8,21,,203023
1,1,20302322,2030,1,20.80665612,,,8,22,,203023
1,1,20302323,2030,1,20.80665612,,,8,23,,203023
1,1,20302324,2030,1,20.80665612,,,8,24,,203023
1,1,20302401,2030,1,1.166538648,,,10,1,,203024
1,1,20302402,2030,1,1.166538648,,,10,2,,203024
1,1,20302403,2030,1,1.166538648,,,10,3,,203024
1,1,20302404,2030,1,1.166538648,,,10,4,,203024
1,1,20302405,2030,1,1.166538648,,,10,5,,203024
1,1,20302406,2030,1,1.166538648,,,10,6,,203024
1,1,20302407,2030,1,1.166538648,,,10,7,,203024
1,1,20302408,2030,1,1.166538648,,,10,8,,203024
1,1,20302409,2030,1,1.166538648,,,10,9,,203024
1,1,20302410,2030,1,1.166538648,,,10,10,,203024
1,1,20302411,2030,1,1.166538648,,,10,11,,203024
1,1,20302412,2030,1,1.166538648,,,10,12,,203024
1,1,20302413,2030,1,1.166538648,,,10,13,,203024
1,1,20302414,2030,1,1.166538648,,,10,14,,203024
1,1,20302415,2030,1,1.166538648,,,10,15,,203024
1,1,20302416,2030,1,1.166538648,,,10,16,,203024
1,1,20302417,2030,1,1.166538648,,,10,17,,203024
1,1,20302418,2030,1,1.166538648,,,10,18,,203024
1,1,20302419,2030,1,1.166538648,,,10,19,,203024
1,1,20302420,2030,1,1.166538648,,,10,20,,203024
1,1,20302421,2030,1,1.166538648,,,10,21,,203024
1,1,20302422,2030,1,1.166538648,,,10,22,,203024
1,1,20302423,2030,1,1.166538648,,,10,23,,203024
1,1,20302424,2030,1,1.166538648,,,10,24,,203024
1,1,20302501,2030,1,12.446699,,,11,1,,203025
1,1,20302502,2030,1,12.446699,,,11,2,,203025
1,1,20302503,2030,1,12.446699,,,11,3,,203025
1,1,20302504,2030,1,12.446699,,,11,4,,203025
1,1,20302505,2030,1,12.446699,,,11,5,,203025
1,1,20302506,2030,1,12.446699,,,11,6,,203025
1,1,20302507,2030,1,12.446699,,,11,7,,203025
1,1,20302508,2030,1,12.446699,,,11,8,,203025
1,1,20302509,2030,1,12.446699,,,11,9,,203025
1,1,20302510,2030,1,12.446699,,,11,10,,203025
1,1,20302511,2030,1,12.446699,,,11,11,,203025
1,1,20302512,2030,1,12.446699,,,11,12,,203025
1,1,20302513,2030,1,12.446699,,,11,13,,203025
1,1,20302514,2030,1,12.446699,,,11,14,,203025
1,1,20302515,2030,1,12.446699,,,11,15,,203025
1,1,20302516,2030,1,12.446699,,,11,16,,203025
1,1,20302517,2030,1,12.446699,,,11,17,,203025
1,1,20302518,2030,1,12.446699,,,11,18,,203025
1,1,20302519,2030,1,12.446699,,,11,19,,203025
1,1,20302520,2030,1,12.446699,,,11,20,,203025
1,1,20302521,2030,1,12.446699,,,11,21,,203025
1,1,20302522,2030,1,12.446699,,,11,22,,203025
1,1,20302523,2030,1,12.446699,,,11,23,,203025
1,1,20302524,2030,1,12.446699,,,11,24,,203025
1,1,20302601,2030,1,33.40138247,,,12,1,,203026
1,1,20302602,2030,1,33.40138247,,,12,2,,203026
1,1,20302603,2030,1,33.40138247,,,12,3,,203026
1,1,20302604,2030,1,33.40138247,,,12,4,,203026
1,1,20302605,2030,1,33.40138247,,,12,5,,203026
1,1,20302606,2030,1,33.40138247,,,12,6,,203026
1,1,20302607,2030,1,33.40138247,,,12,7,,203026
1,1,20302608,2030,1,33.40138247,,,12,8,,203026
1,1,20302609,2030,1,33.40138247,,,12,9,,203026
1,1,20302610,2030,1,33.40138247,,,12,10,,203026
1,1,20302611,2030,1,33.40138247,,,12,11,,203026
1,1,20302612,2030,1,33.40138247,,,12,12,,203026
1,1,20302613,2030,1,33.40138247,,,12,13,,203026
1,1,20302614,2030,1,33.40138247,,,12,14,,203026
1,1,20302615,2030,1,33.40138247,,,12,15,,203026
1,1,20302616,2030,1,33.40138247,,,12,16,,203026
1,1,20302617,2030,1,33.40138247,,,12,17,,203026
1,1,20302618,2030,1,33.40138247,,,12,18,,203026
1,1,20302619,2030,1,33.40138247,,,12,19,,203026
1,1,20302620,2030,1,33.40138247,,,12,20,,203026
1,1,20302621,2030,1,33.40138247,,,12,21,,203026
1,1,20302622,2030,1,33.40138247,,,12,22,,203026
1,1,20302623,2030,1,33.40138247,,,12,23,,203026
1,1,20302624,2030,1,33.40138247,,,12,24,,203026
1,1,20302701,2030,1,0.880895258,,,1,1,,203027
1,1,20302702,2030,1,0.880895258,,,1,2,,203027
1,1,20302703,2030,1,0.880895258,,,1,3,,203027
1,1,20302704,2030,1,0.880895258,,,1,4,,203027
1,1,20302705,2030,1,0.880895258,,,1,5,,203027
1,1,20302706,2030,1,0.880895258,,,1,6,,203027
1,1,20302707,2030,1,0.880895258,,,1,7,,203027
1,1,20302708,2030,1,0.880895258,,,1,8,,203027
1,1,20302709,2030,1,0.880895258,,,1,9,,203027
1,1,20302710,2030,1,0.880895258,,,1,10,,203027
1,1,20302711,2030,1,0.880895258,,,1,11,,203027
1,1,20302712,2030,1,0.880895258,,,1,12,,203027
1,1,20302713,2030,1,0.880895258,,,1,13,,203027
1,1,20302714,2030,1,0.880895258,,,1,14,,203027
1,1,20302715,2030,1,0.880895258,,,1,15,,203027
1,1,20302716,2030,1,0.880895258,,,1,16,,203027
1,1,20302717,2030,1,0.880895258,,,1,17,,203027
1,1,20302718,2030,1,0.880895258,,,1,18,,203027
1,1,20302719,2030,1,0.880895258,,,1,19,,203027
1,1,20302720,2030,1,0.880895258,,,1,20,,203027
1,1,20302721,2030,1,0.880895258,,,1,21,,203027
1,1,20302722,2030,1,0.880895258,,,1,22,,203027
1,1,20302723,2030,1,0.880895258,,,1,23,,203027
1,1,20302724,2030,1,0.880895258,,,1,24,,203027
1,1,20302801,2030,1,7.922299392,,,1,1,,203028
1,1,20302802,2030,1,7.922299392,,,1,2,,203028
1,1,20302803,2030,1,7.922299392,,,1,3,,203028
1,1,20302804,2030,1,7.922299392,,,1,4,,203028
1,1,20302805,2030,1,7.922299392,,,1,5,,203028
1,1,20302806,2030,1,7.922299392,,,1,6,,203028
1,1,20302807,2030,1,7.922299392,,,1,7,,203028
1,1,20302808,2030,1,7.922299392,,,1,8,,203028
1,1,20302809,2030,1,7.922299392,,,1,9,,203028
1,1,20302810,2030,1,7.922299392,,,1,10,,203028
1,1,20302811,2030,1,7.922299392,,,1,11,,203028
1,1,20302812,2030,1,7.922299392,,,1,12,,203028
1,1,20302813,2030,1,7.922299392,,,1,13,,203028
1,1,20302814,2030,1,7.922299392,,,1,14,,203028
1,1,20302815,2030,1,7.922299392,,,1,15,,203028
1,1,20302816,2030,1,7.922299392,,,1,16,,203028
1,1,20302817,2030,1,7.922299392,,,1,17,,203028
1,1,20302818,2030,1,7.922299392,,,1,18,,203028
1,1,20302819,2030,1,7.922299392,,,1,19,,203028
1,1,20302820,2030,1,7.922299392,,,1,20,,203028
1,1,20302821,2030,1,7.922299392,,,1,21,,203028
1,1,20302822,2030,1,7.922299392,,,1,22,,203028
1,1,20302823,2030,1,7.922299392,,,1,23,,203028
1,1,20302824,2030,1,7.922299392,,,1,24,,203028
1,1,20302901,2030,1,8.913031441,,,3,1,,203029
1,1,20302902,2030,1,8.913031441,,,3,2,,203029
1,1,20302903,2030,1,8.913031441,,,3,3,,203029
1,1,20302904,2030,1,8.913031441,,,3,4,,203029
1,1,20302905,2030,1,8.913031441,,,3,5,,203029
1,1,20302906,2030,1,8.913031441,,,3,6,,203029
1,1,20302907,2030,1,8.913031441,,,3,7,,203029
1,1,20302908,2030,1,8.913031441,,,3,8,,203029
1,1,20302909,2030,1,8.913031441,,,3,9,,203029
1,1,20302910,2030,1,8.913031441,,,3,10,,203029
1,1,20302911,2030,1,8.913031441,,,3,11,,203029
1,1,20302912,2030,1,8.913031441,,,3,12,,203029
1,1,20302913,2030,1,8.913031441,,,3,13,,203029
1,1,20302914,2030,1,8.913031441,,,3,14,,203029
1,1,20302915,2030,1,8.913031441,,,3,15,,203029
1,1,20302916,2030,1,8.913031441,,,3,16,,203029
1,1,20302917,2030,1,8.913031441,,,3,17,,203029
1,1,20302918,2030,1,8.913031441,,,3,18,,203029
1,1,20302919,2030,1,8.913031441,,,3,19,,203029
1,1,20302920,2030,1,8.913031441,,,3,20,,203029
1,1,20302921,2030,1,8.913031441,,,3,21,,203029
1,1,20302922,2030,1,8.913031441,,,3,22,,203029
1,1,20302923,2030,1,8.913031441,,,3,23,,203029
1,1,20302924,2030,1,8.913031441,,,3,24,,203029
1,1,20303001,2030,1,3.380919521,,,4,1,,203030
1,1,20303002,2030,1,3.380919521,,,4,2,,203030
1,1,20303003,2030,1,3.380919521,,,4,3,,203030
1,1,20303004,2030,1,3.380919521,,,4,4,,203030
1,1,20303005,2030,1,3.380919521,,,4,5,,203030
1,1,20303006,2030,1,3.380919521,,,4,6,,203030
1,1,20303007,2030,1,3.380919521,,,4,7,,203030
1,1,20303008,2030,1,3.380919521,,,4,8,,203030
1,1,20303009,2030,1,3.380919521,,,4,9,,203030
1,1,20303010,2030,1,3.380919521,,,4,10,,203030
1,1,20303011,2030,1,3.380919521,,,4,11,,203030
1,1,20303012,2030,1,3.380919521,,,4,12,,203030
1,1,20303013,2030,1,3.380919521,,,4,13,,203030
1,1,20303014,2030,1,3.380919521,,,4,14,,203030
1,1,20303015,2030,1,3.380919521,,,4,15,,203030
1,1,20303016,2030,1,3.380919521,,,4,16,,203030
1,1,20303017,2030,1,3.380919521,,,4,17,,203030
1,1,20303018,2030,1,3.380919521,,,4,18,,203030
1,1,20303019,2030,1,3.380919521,,,4,19,,203030
1,1,20303020,2030,1,3.380919521,,,4,20,,203030
1,1,20303021,2030,1,3.380919521,,,4,21,,203030
1,1,20303022,2030,1,3.380919521,,,4,22,,203030
1,1,20303023,2030,1,3.380919521,,,4,23,,203030
1,1,20303024,2030,1,3.380919521,,,4,24,,203030
1,1,20303101,2030,1,9.045359453,,,4,1,,203031
1,1,20303102,2030,1,9.045359453,,,4,2,,203031
1,1,20303103,2030,1,9.045359453,,,4,3,,203031
1,1,20303104,2030,1,9.045359453,,,4,4,,203031
1,1,20303105,2030,1,9.045359453,,,4,5,,203031
1,1,20303106,2030,1,9.045359453,,,4,6,,203031
1,1,20303107,2030,1,9.045359453,,,4,7,,203031
1,1,20303108,2030,1,9.045359453,,,4,8,,203031
1,1,20303109,2030,1,9.045359453,,,4,9,,203031
1,1,20303110,2030,1,9.045359453,,,4,10,,203031
1,1,20303111,2030,1,9.045359453,,,4,11,,203031
1,1,20303112,2030,1,9.045359453,,,4,12,,203031
1,1,20303113,2030,1,9.045359453,,,4,13,,203031
1,1,20303114,2030,1,9.045359453,,,4,14,,203031
1,1,20303115,2030,1,9.045359453,,,4,15,,203031
1,1,20303116,2030,1,9.045359453,,,4,16,,203031
1,1,20303117,2030,1,9.045359453,,,4,17,,203031
1,1,20303118,2030,1,9.045359453,,,4,18,,203031
1,1,20303119,2030,1,9.045359453,,,4,19,,203031
1,1,20303120,2030,1,9.045359453,,,4,20,,203031
1,1,20303121,2030,1,9.045359453,,,4,21,,203031
1,1,20303122,2030,1,9.045359453,,,4,22,,203031
1,1,20303123,2030,1,9.045359453,,,4,23,,203031
1,1,20303124,2030,1,9.045359453,,,4,24,,203031
1,1,20303201,2030,1,5.718364164,,,4,1,,203032
1,1,20303202,2030,1,5.718364164,,,4,2,,203032
1,1,20303203,2030,1,5.718364164,,,4,3,,203032
1,1,20303204,2030,1,5.718364164,,,4,4,,203032
1,1,20303205,2030,1,5.718364164,,,4,5,,203032
1,1,20303206,2030,1,5.718364164,,,4,6,,203032
1,1,20303207,2030,1,5.718364164,,,4,7,,203032
1,1,20303208,2030,1,5.718364164,,,4,8,,203032
1,1,20303209,2030,1,5.718364164,,,4,9,,203032
1,1,20303210,2030,1,5.718364164,,,4,10,,203032
1,1,20303211,2030,1,5.718364164,,,4,11,,203032
1,1,20303212,2030,1,5.718364164,,,4,12,,203032
1,1,20303213,2030,1,5.718364164,,,4,13,,203032
1,1,20303214,2030,1,5.718364164,,,4,14,,203032
1,1,20303215,2030,1,5.718364164,,,4,15,,203032
1,1,20303216,2030,1,5.718364164,,,4,16,,203032
1,1,20303217,2030,1,5.718364164,,,4,17,,203032
1,1,20303218,2030,1,5.718364164,,,4,18,,203032
1,1,20303219,2030,1,5.718364164,,,4,19,,203032
1,1,20303220,2030,1,5.718364164,,,4,20,,203032
1,1,20303221,2030,1,5.718364164,,,4,21,,203032
1,1,20303222,2030,1,5.718364164,,,4,22,,203032
1,1,20303223,2030,1,5.718364164,,,4,23,,203032
1,1,20303224,2030,1,5.718364164,,,4,24,,203032
1,1,20303301,2030,1,4.809717072,,,4,1,,203033
1,1,20303302,2030,1,4.809717072,,,4,2,,203033
1,1,20303303,2030,1,4.809717072,,,4,3,,203033
1,1,20303304,2030,1,4.809717072,,,4,4,,203033
1,1,20303305,2030,1,4.809717072,,,4,5,,203033
1,1,20303306,2030,1,4.809717072,,,4,6,,203033
1,1,20303307,2030,1,4.809717072,,,4,7,,203033
1,1,20303308,2030,1,4.809717072,,,4,8,,203033
1,1,20303309,2030,1,4.809717072,,,4,9,,203033
1,1,20303310,2030,1,4.809717072,,,4,10,,203033
1,1,20303311,2030,1,4.809717072,,,4,11,,203033
1,1,20303312,2030,1,4.809717072,,,4,12,,203033
1,1,20303313,2030,1,4.809717072,,,4,13,,203033
1,1,20303314,2030,1,4.809717072,,,4,14,,203033
1,1,20303315,2030,1,4.809717072,,,4,15,,203033
1,1,20303316,2030,1,4.809717072,,,4,16,,203033
1,1,20303317,2030,1,4.809717072,,,4,17,,203033
1,1,20303318,2030,1,4.809717072,,,4,18,,203033
1,1,20303319,2030,1,4.809717072,,,4,19,,203033
1,1,20303320,2030,1,4.809717072,,,4,20,,203033
1,1,20303321,2030,1,4.809717072,,,4,21,,203033
1,1,20303322,2030,1,4.809717072,,,4,22,,203033
1,1,20303323,2030,1,4.809717072,,,4,23,,203033
1,1,20303324,2030,1,4.809717072,,,4,24,,203033
