lf_reserves_down_ba,stage_id,timepoint,lf_reserves_down_mw
CAISO,1,20231911,4225
CAISO,1,20231912,3910
CAISO,1,20231913,3682
CAISO,1,20231914,3842
CAISO,1,20231915,4138
CAISO,1,20231916,3808
CAISO,1,20231917,3554
CAISO,1,20231918,1956
CAISO,1,20231919,106
CAISO,1,20231920,678
CAISO,1,20231921,911
CAISO,1,20231922,940
CAISO,1,20231923,825
CAISO,1,20231924,810
CAISO,1,20232001,614
CAISO,1,20232002,564
CAISO,1,20232003,647
CAISO,1,20232004,419
CAISO,1,20232005,279
CAISO,1,20232006,670
CAISO,1,20232007,3194
CAISO,1,20232008,4176
CAISO,1,20232009,4799
CAISO,1,20232010,4349
CAISO,1,20232011,4225
CAISO,1,20232012,3910
CAISO,1,20232013,3682
CAISO,1,20232014,3842
CAISO,1,20232015,4138
CAISO,1,20232016,3808
CAISO,1,20232017,3554
CAISO,1,20232018,1956
CAISO,1,20232019,106
CAISO,1,20232020,678
CAISO,1,20232021,911
CAISO,1,20232022,940
CAISO,1,20232023,825
CAISO,1,20232024,810
CAISO,1,20232101,614
CAISO,1,20232102,564
CAISO,1,20232103,647
CAISO,1,20232104,419
CAISO,1,20232105,279
CAISO,1,20232106,670
CAISO,1,20232107,3194
CAISO,1,20232108,4176
CAISO,1,20232109,4799
CAISO,1,20232110,4349
CAISO,1,20232111,4225
CAISO,1,20232112,3910
CAISO,1,20232113,3682
CAISO,1,20232114,3842
CAISO,1,20232115,4138
CAISO,1,20232116,3808
CAISO,1,20232117,3554
CAISO,1,20232118,1956
CAISO,1,20232119,106
CAISO,1,20232120,678
CAISO,1,20232121,911
CAISO,1,20232122,940
CAISO,1,20232123,825
CAISO,1,20232124,810
CAISO,1,20232201,118
CAISO,1,20232202,106
CAISO,1,20232203,106
CAISO,1,20232204,106
CAISO,1,20232205,106
CAISO,1,20232206,106
CAISO,1,20232207,1966
CAISO,1,20232208,3160
CAISO,1,20232209,3304
CAISO,1,20232210,3224
CAISO,1,20232211,3464
CAISO,1,20232212,3412
CAISO,1,20232213,3025
CAISO,1,20232214,3064
CAISO,1,20232215,3212
CAISO,1,20232216,3362
CAISO,1,20232217,3381
CAISO,1,20232218,2455
CAISO,1,20232219,106
CAISO,1,20232220,106
CAISO,1,20232221,450
CAISO,1,20232222,407
CAISO,1,20232223,375
CAISO,1,20232224,291
CAISO,1,20232301,118
CAISO,1,20232302,106
CAISO,1,20232303,106
CAISO,1,20232304,106
CAISO,1,20232305,106
CAISO,1,20232306,106
CAISO,1,20232307,1966
CAISO,1,20232308,3160
CAISO,1,20232309,3304
CAISO,1,20232310,3224
CAISO,1,20232311,3464
CAISO,1,20232312,3412
CAISO,1,20232313,3025
CAISO,1,20232314,3064
CAISO,1,20232315,3212
CAISO,1,20232316,3362
CAISO,1,20232317,3381
CAISO,1,20232318,2455
CAISO,1,20232319,106
CAISO,1,20232320,106
CAISO,1,20232321,450
CAISO,1,20232322,407
CAISO,1,20232323,375
CAISO,1,20232324,291
CAISO,1,20232401,399
CAISO,1,20232402,352
CAISO,1,20232403,296
CAISO,1,20232404,307
CAISO,1,20232405,391
CAISO,1,20232406,153
CAISO,1,20232407,3296
CAISO,1,20232408,5225
CAISO,1,20232409,4429
CAISO,1,20232410,3538
CAISO,1,20232411,3158
CAISO,1,20232412,2923
CAISO,1,20232413,3063
CAISO,1,20232414,3213
CAISO,1,20232415,3644
CAISO,1,20232416,3394
CAISO,1,20232417,2431
CAISO,1,20232418,206
CAISO,1,20232419,745
CAISO,1,20232420,770
CAISO,1,20232421,777
CAISO,1,20232422,717
CAISO,1,20232423,713
CAISO,1,20232424,616
CAISO,1,20232501,399
CAISO,1,20232502,352
CAISO,1,20232503,296
CAISO,1,20232504,307
CAISO,1,20232505,391
CAISO,1,20232506,153
CAISO,1,20232507,3296
CAISO,1,20232508,5225
CAISO,1,20232509,4429
CAISO,1,20232510,3538
CAISO,1,20232511,3158
CAISO,1,20232512,2923
CAISO,1,20232513,3063
CAISO,1,20232514,3213
CAISO,1,20232515,3644
CAISO,1,20232516,3394
CAISO,1,20232517,2431
CAISO,1,20232518,206
CAISO,1,20232519,745
CAISO,1,20232520,770
CAISO,1,20232521,777
CAISO,1,20232522,717
CAISO,1,20232523,713
CAISO,1,20232524,616
CAISO,1,20232601,676
CAISO,1,20232602,500
CAISO,1,20232603,491
CAISO,1,20232604,430
CAISO,1,20232605,415
CAISO,1,20232606,312
CAISO,1,20232607,205
CAISO,1,20232608,2502
CAISO,1,20232609,4029
CAISO,1,20232610,4655
CAISO,1,20232611,4203
CAISO,1,20232612,3406
CAISO,1,20232613,3382
CAISO,1,20232614,3584
CAISO,1,20232615,3622
CAISO,1,20232616,3474
CAISO,1,20232617,2315
CAISO,1,20232618,106
CAISO,1,20232619,541
CAISO,1,20232620,713
CAISO,1,20232621,797
CAISO,1,20232622,839
CAISO,1,20232623,887
CAISO,1,20232624,823
CAISO,1,20232701,676
CAISO,1,20232702,500
CAISO,1,20232703,491
CAISO,1,20232704,430
CAISO,1,20232705,415
CAISO,1,20232706,312
CAISO,1,20232707,205
CAISO,1,20232708,2502
CAISO,1,20232709,4029
CAISO,1,20232710,4655
CAISO,1,20232711,4203
CAISO,1,20232712,3406
CAISO,1,20232713,3382
CAISO,1,20232714,3584
CAISO,1,20232715,3622
CAISO,1,20232716,3474
CAISO,1,20232717,2315
CAISO,1,20232718,106
CAISO,1,20232719,541
CAISO,1,20232720,713
CAISO,1,20232721,797
CAISO,1,20232722,839
CAISO,1,20232723,887
CAISO,1,20232724,823
CAISO,1,20232801,676
CAISO,1,20232802,500
CAISO,1,20232803,491
CAISO,1,20232804,430
CAISO,1,20232805,415
CAISO,1,20232806,312
CAISO,1,20232807,205
CAISO,1,20232808,2502
CAISO,1,20232809,4029
CAISO,1,20232810,4655
CAISO,1,20232811,4203
CAISO,1,20232812,3406
CAISO,1,20232813,3382
CAISO,1,20232814,3584
CAISO,1,20232815,3622
CAISO,1,20232816,3474
CAISO,1,20232817,2315
CAISO,1,20232818,106
CAISO,1,20232819,541
CAISO,1,20232820,713
CAISO,1,20232821,797
CAISO,1,20232822,839
CAISO,1,20232823,887
CAISO,1,20232824,823
CAISO,1,20232901,614
CAISO,1,20232902,564
CAISO,1,20232903,647
CAISO,1,20232904,419
CAISO,1,20232905,279
CAISO,1,20232906,670
CAISO,1,20232907,3194
CAISO,1,20232908,4176
CAISO,1,20232909,4799
CAISO,1,20232910,4349
CAISO,1,20232911,4225
CAISO,1,20232912,3910
CAISO,1,20232913,3682
CAISO,1,20232914,3842
CAISO,1,20232915,4138
CAISO,1,20232916,3808
CAISO,1,20232917,3554
CAISO,1,20232918,1956
CAISO,1,20232919,106
CAISO,1,20232920,678
CAISO,1,20232921,911
CAISO,1,20232922,940
CAISO,1,20232923,825
CAISO,1,20232924,810
CAISO,1,20233001,614
CAISO,1,20233002,564
CAISO,1,20233003,647
CAISO,1,20233004,419
CAISO,1,20233005,279
CAISO,1,20233006,670
CAISO,1,20233007,3194
CAISO,1,20233008,4176
CAISO,1,20233009,4799
CAISO,1,20233010,4349
CAISO,1,20233011,4225
CAISO,1,20233012,3910
CAISO,1,20233013,3682
CAISO,1,20233014,3842
CAISO,1,20233015,4138
CAISO,1,20233016,3808
CAISO,1,20233017,3554
CAISO,1,20233018,1956
CAISO,1,20233019,106
CAISO,1,20233020,678
CAISO,1,20233021,911
CAISO,1,20233022,940
CAISO,1,20233023,825
CAISO,1,20233024,810
CAISO,1,20233101,614
CAISO,1,20233102,564
CAISO,1,20233103,647
CAISO,1,20233104,419
CAISO,1,20233105,279
CAISO,1,20233106,670
CAISO,1,20233107,3194
CAISO,1,20233108,4176
CAISO,1,20233109,4799
CAISO,1,20233110,4349
CAISO,1,20233111,4225
CAISO,1,20233112,3910
CAISO,1,20233113,3682
CAISO,1,20233114,3842
CAISO,1,20233115,4138
CAISO,1,20233116,3808
CAISO,1,20233117,3554
CAISO,1,20233118,1956
CAISO,1,20233119,106
CAISO,1,20233120,678
CAISO,1,20233121,911
CAISO,1,20233122,940
CAISO,1,20233123,825
CAISO,1,20233124,810
CAISO,1,20233201,614
CAISO,1,20233202,564
CAISO,1,20233203,647
CAISO,1,20233204,419
CAISO,1,20233205,279
CAISO,1,20233206,670
CAISO,1,20233207,3194
CAISO,1,20233208,4176
CAISO,1,20233209,4799
CAISO,1,20233210,4349
CAISO,1,20233211,4225
CAISO,1,20233212,3910
CAISO,1,20233213,3682
CAISO,1,20233214,3842
CAISO,1,20233215,4138
CAISO,1,20233216,3808
CAISO,1,20233217,3554
CAISO,1,20233218,1956
CAISO,1,20233219,106
CAISO,1,20233220,678
CAISO,1,20233221,911
CAISO,1,20233222,940
CAISO,1,20233223,825
CAISO,1,20233224,810
CAISO,1,20233301,614
CAISO,1,20233302,564
CAISO,1,20233303,647
CAISO,1,20233304,419
CAISO,1,20233305,279
CAISO,1,20233306,670
CAISO,1,20233307,3194
CAISO,1,20233308,4176
CAISO,1,20233309,4799
CAISO,1,20233310,4349
CAISO,1,20233311,4225
CAISO,1,20233312,3910
CAISO,1,20233313,3682
CAISO,1,20233314,3842
CAISO,1,20233315,4138
CAISO,1,20233316,3808
CAISO,1,20233317,3554
CAISO,1,20233318,1956
CAISO,1,20233319,106
CAISO,1,20233320,678
CAISO,1,20233321,911
CAISO,1,20233322,940
CAISO,1,20233323,825
CAISO,1,20233324,810
CAISO,1,20233401,614
CAISO,1,20233402,564
CAISO,1,20233403,647
CAISO,1,20233404,419
CAISO,1,20233405,279
CAISO,1,20233406,670
CAISO,1,20233407,3194
CAISO,1,20233408,4176
CAISO,1,20233409,4799
CAISO,1,20233410,4349
CAISO,1,20233411,4225
CAISO,1,20233412,3910
CAISO,1,20233413,3682
CAISO,1,20233414,3842
CAISO,1,20233415,4138
CAISO,1,20233416,3808
CAISO,1,20233417,3554
CAISO,1,20233418,1956
CAISO,1,20233419,106
CAISO,1,20233420,678
CAISO,1,20233421,911
CAISO,1,20233422,940
CAISO,1,20233423,825
CAISO,1,20233424,810
CAISO,1,20233501,118
CAISO,1,20233502,106
CAISO,1,20233503,106
CAISO,1,20233504,106
CAISO,1,20233505,106
CAISO,1,20233506,106
CAISO,1,20233507,1966
CAISO,1,20233508,3160
CAISO,1,20233509,3304
CAISO,1,20233510,3224
CAISO,1,20233511,3464
CAISO,1,20233512,3412
CAISO,1,20233513,3025
CAISO,1,20233514,3064
CAISO,1,20233515,3212
CAISO,1,20233516,3362
CAISO,1,20233517,3381
CAISO,1,20233518,2455
CAISO,1,20233519,106
CAISO,1,20233520,106
CAISO,1,20233521,450
CAISO,1,20233522,407
CAISO,1,20233523,375
CAISO,1,20233524,291
CAISO,1,20233601,118
CAISO,1,20233602,106
CAISO,1,20233603,106
CAISO,1,20233604,106
CAISO,1,20233605,106
CAISO,1,20233606,106
CAISO,1,20233607,1966
CAISO,1,20233608,3160
CAISO,1,20233609,3304
CAISO,1,20233610,3224
CAISO,1,20233611,3464
CAISO,1,20233612,3412
CAISO,1,20233613,3025
CAISO,1,20233614,3064
CAISO,1,20233615,3212
CAISO,1,20233616,3362
CAISO,1,20233617,3381
CAISO,1,20233618,2455
CAISO,1,20233619,106
CAISO,1,20233620,106
CAISO,1,20233621,450
CAISO,1,20233622,407
CAISO,1,20233623,375
CAISO,1,20233624,291
CAISO,1,20233701,399
CAISO,1,20233702,352
CAISO,1,20233703,296
CAISO,1,20233704,307
CAISO,1,20233705,391
CAISO,1,20233706,153
CAISO,1,20233707,3296
CAISO,1,20233708,5225
CAISO,1,20233709,4429
CAISO,1,20233710,3538
CAISO,1,20233711,3158
CAISO,1,20233712,2923
CAISO,1,20233713,3063
CAISO,1,20233714,3213
CAISO,1,20233715,3644
CAISO,1,20233716,3394
CAISO,1,20233717,2431
CAISO,1,20233718,206
CAISO,1,20233719,745
CAISO,1,20233720,770
CAISO,1,20233721,777
CAISO,1,20233722,717
CAISO,1,20233723,713
CAISO,1,20233724,616
CAISO,1,20240101,688
CAISO,1,20240102,510
CAISO,1,20240103,503
CAISO,1,20240104,440
CAISO,1,20240105,428
CAISO,1,20240106,321
CAISO,1,20240107,213
CAISO,1,20240108,2742
CAISO,1,20240109,4367
CAISO,1,20240110,5054
CAISO,1,20240111,4528
CAISO,1,20240112,3648
CAISO,1,20240113,3631
CAISO,1,20240114,3861
CAISO,1,20240115,3915
CAISO,1,20240116,3762
CAISO,1,20240117,2508
CAISO,1,20240118,108
CAISO,1,20240119,555
CAISO,1,20240120,731
CAISO,1,20240121,814
CAISO,1,20240122,854
CAISO,1,20240123,905
CAISO,1,20240124,841
CAISO,1,20240201,688
CAISO,1,20240202,510
CAISO,1,20240203,503
CAISO,1,20240204,440
CAISO,1,20240205,428
CAISO,1,20240206,321
CAISO,1,20240207,213
CAISO,1,20240208,2742
CAISO,1,20240209,4367
CAISO,1,20240210,5054
CAISO,1,20240211,4528
CAISO,1,20240212,3648
CAISO,1,20240213,3631
CAISO,1,20240214,3861
CAISO,1,20240215,3915
CAISO,1,20240216,3762
CAISO,1,20240217,2508
CAISO,1,20240218,108
CAISO,1,20240219,555
CAISO,1,20240220,731
CAISO,1,20240221,814
CAISO,1,20240222,854
CAISO,1,20240223,905
CAISO,1,20240224,841
CAISO,1,20240301,688
CAISO,1,20240302,510
CAISO,1,20240303,503
CAISO,1,20240304,440
CAISO,1,20240305,428
CAISO,1,20240306,321
CAISO,1,20240307,213
CAISO,1,20240308,2742
CAISO,1,20240309,4367
CAISO,1,20240310,5054
CAISO,1,20240311,4528
CAISO,1,20240312,3648
CAISO,1,20240313,3631
CAISO,1,20240314,3861
CAISO,1,20240315,3915
CAISO,1,20240316,3762
CAISO,1,20240317,2508
CAISO,1,20240318,108
CAISO,1,20240319,555
CAISO,1,20240320,731
CAISO,1,20240321,814
CAISO,1,20240322,854
CAISO,1,20240323,905
CAISO,1,20240324,841
CAISO,1,20240401,627
CAISO,1,20240402,578
CAISO,1,20240403,663
CAISO,1,20240404,431
CAISO,1,20240405,290
CAISO,1,20240406,755
CAISO,1,20240407,3487
CAISO,1,20240408,4516
CAISO,1,20240409,5166
CAISO,1,20240410,4677
CAISO,1,20240411,4534
CAISO,1,20240412,4196
CAISO,1,20240413,3928
CAISO,1,20240414,4111
CAISO,1,20240415,4410
CAISO,1,20240416,4071
CAISO,1,20240417,3804
CAISO,1,20240418,2106
CAISO,1,20240419,108
CAISO,1,20240420,694
CAISO,1,20240421,926
CAISO,1,20240422,953
CAISO,1,20240423,837
CAISO,1,20240424,825
CAISO,1,20240501,627
CAISO,1,20240502,578
CAISO,1,20240503,663
CAISO,1,20240504,431
CAISO,1,20240505,290
CAISO,1,20240506,755
CAISO,1,20240507,3487
CAISO,1,20240508,4516
CAISO,1,20240509,5166
CAISO,1,20240510,4677
CAISO,1,20240511,4534
CAISO,1,20240512,4196
CAISO,1,20240513,3928
CAISO,1,20240514,4111
CAISO,1,20240515,4410
CAISO,1,20240516,4071
CAISO,1,20240517,3804
CAISO,1,20240518,2106
CAISO,1,20240519,108
CAISO,1,20240520,694
CAISO,1,20240521,926
CAISO,1,20240522,953
CAISO,1,20240523,837
CAISO,1,20240524,825
CAISO,1,20240601,627
CAISO,1,20240602,578
CAISO,1,20240603,663
CAISO,1,20240604,431
CAISO,1,20240605,290
CAISO,1,20240606,755
CAISO,1,20240607,3487
CAISO,1,20240608,4516
CAISO,1,20240609,5166
CAISO,1,20240610,4677
CAISO,1,20240611,4534
CAISO,1,20240612,4196
CAISO,1,20240613,3928
CAISO,1,20240614,4111
CAISO,1,20240615,4410
CAISO,1,20240616,4071
CAISO,1,20240617,3804
CAISO,1,20240618,2106
CAISO,1,20240619,108
CAISO,1,20240620,694
CAISO,1,20240621,926
CAISO,1,20240622,953
CAISO,1,20240623,837
CAISO,1,20240624,825
CAISO,1,20240701,627
CAISO,1,20240702,578
CAISO,1,20240703,663
CAISO,1,20240704,431
CAISO,1,20240705,290
CAISO,1,20240706,755
CAISO,1,20240707,3487
CAISO,1,20240708,4516
CAISO,1,20240709,5166
CAISO,1,20240710,4677
CAISO,1,20240711,4534
CAISO,1,20240712,4196
CAISO,1,20240713,3928
CAISO,1,20240714,4111
CAISO,1,20240715,4410
CAISO,1,20240716,4071
CAISO,1,20240717,3804
CAISO,1,20240718,2106
CAISO,1,20240719,108
CAISO,1,20240720,694
CAISO,1,20240721,926
CAISO,1,20240722,953
CAISO,1,20240723,837
CAISO,1,20240724,825
CAISO,1,20240801,627
CAISO,1,20240802,578
CAISO,1,20240803,663
CAISO,1,20240804,431
CAISO,1,20240805,290
CAISO,1,20240806,755
CAISO,1,20240807,3487
CAISO,1,20240808,4516
CAISO,1,20240809,5166
CAISO,1,20240810,4677
CAISO,1,20240811,4534
CAISO,1,20240812,4196
CAISO,1,20240813,3928
CAISO,1,20240814,4111
CAISO,1,20240815,4410
CAISO,1,20240816,4071
CAISO,1,20240817,3804
CAISO,1,20240818,2106
CAISO,1,20240819,108
CAISO,1,20240820,694
CAISO,1,20240821,926
CAISO,1,20240822,953
CAISO,1,20240823,837
CAISO,1,20240824,825
CAISO,1,20240901,627
CAISO,1,20240902,578
CAISO,1,20240903,663
CAISO,1,20240904,431
CAISO,1,20240905,290
CAISO,1,20240906,755
CAISO,1,20240907,3487
CAISO,1,20240908,4516
CAISO,1,20240909,5166
CAISO,1,20240910,4677
CAISO,1,20240911,4534
CAISO,1,20240912,4196
CAISO,1,20240913,3928
CAISO,1,20240914,4111
CAISO,1,20240915,4410
CAISO,1,20240916,4071
CAISO,1,20240917,3804
CAISO,1,20240918,2106
CAISO,1,20240919,108
CAISO,1,20240920,694
CAISO,1,20240921,926
CAISO,1,20240922,953
CAISO,1,20240923,837
CAISO,1,20240924,825
CAISO,1,20241001,627
CAISO,1,20241002,578
CAISO,1,20241003,663
CAISO,1,20241004,431
CAISO,1,20241005,290
CAISO,1,20241006,755
CAISO,1,20241007,3487
CAISO,1,20241008,4516
CAISO,1,20241009,5166
CAISO,1,20241010,4677
CAISO,1,20241011,4534
CAISO,1,20241012,4196
CAISO,1,20241013,3928
CAISO,1,20241014,4111
CAISO,1,20241015,4410
CAISO,1,20241016,4071
CAISO,1,20241017,3804
CAISO,1,20241018,2106
CAISO,1,20241019,108
CAISO,1,20241020,694
CAISO,1,20241021,926
CAISO,1,20241022,953
CAISO,1,20241023,837
CAISO,1,20241024,825
CAISO,1,20241101,118
CAISO,1,20241102,108
CAISO,1,20241103,108
CAISO,1,20241104,108
CAISO,1,20241105,108
CAISO,1,20241106,108
CAISO,1,20241107,2140
CAISO,1,20241108,3417
CAISO,1,20241109,3548
CAISO,1,20241110,3456
CAISO,1,20241111,3704
CAISO,1,20241112,3635
CAISO,1,20241113,3207
CAISO,1,20241114,3245
CAISO,1,20241115,3401
CAISO,1,20241116,3578
CAISO,1,20241117,3611
CAISO,1,20241118,2624
CAISO,1,20241119,108
CAISO,1,20241120,108
CAISO,1,20241121,449
CAISO,1,20241122,406
CAISO,1,20241123,372
CAISO,1,20241124,291
CAISO,1,20241201,118
CAISO,1,20241202,108
CAISO,1,20241203,108
CAISO,1,20241204,108
CAISO,1,20241205,108
CAISO,1,20241206,108
CAISO,1,20241207,2140
CAISO,1,20241208,3417
CAISO,1,20241209,3548
CAISO,1,20241210,3456
CAISO,1,20241211,3704
CAISO,1,20241212,3635
CAISO,1,20241213,3207
CAISO,1,20241214,3245
CAISO,1,20241215,3401
CAISO,1,20241216,3578
CAISO,1,20241217,3611
CAISO,1,20241218,2624
CAISO,1,20241219,108
CAISO,1,20241220,108
CAISO,1,20241221,449
CAISO,1,20241222,406
CAISO,1,20241223,372
CAISO,1,20241224,291
CAISO,1,20241301,118
CAISO,1,20241302,108
CAISO,1,20241303,108
CAISO,1,20241304,108
CAISO,1,20241305,108
CAISO,1,20241306,108
CAISO,1,20241307,2140
CAISO,1,20241308,3417
CAISO,1,20241309,3548
CAISO,1,20241310,3456
CAISO,1,20241311,3704
CAISO,1,20241312,3635
CAISO,1,20241313,3207
CAISO,1,20241314,3245
CAISO,1,20241315,3401
CAISO,1,20241316,3578
CAISO,1,20241317,3611
CAISO,1,20241318,2624
CAISO,1,20241319,108
CAISO,1,20241320,108
CAISO,1,20241321,449
CAISO,1,20241322,406
CAISO,1,20241323,372
CAISO,1,20241324,291
CAISO,1,20241401,118
CAISO,1,20241402,108
CAISO,1,20241403,108
CAISO,1,20241404,108
CAISO,1,20241405,108
CAISO,1,20241406,108
CAISO,1,20241407,2140
CAISO,1,20241408,3417
CAISO,1,20241409,3548
CAISO,1,20241410,3456
CAISO,1,20241411,3704
CAISO,1,20241412,3635
CAISO,1,20241413,3207
CAISO,1,20241414,3245
CAISO,1,20241415,3401
CAISO,1,20241416,3578
CAISO,1,20241417,3611
CAISO,1,20241418,2624
CAISO,1,20241419,108
CAISO,1,20241420,108
CAISO,1,20241421,449
CAISO,1,20241422,406
CAISO,1,20241423,372
CAISO,1,20241424,291
CAISO,1,20241501,405
CAISO,1,20241502,358
CAISO,1,20241503,302
CAISO,1,20241504,315
CAISO,1,20241505,406
CAISO,1,20241506,170
CAISO,1,20241507,3649
CAISO,1,20241508,5714
CAISO,1,20241509,4781
CAISO,1,20241510,3794
CAISO,1,20241511,3376
CAISO,1,20241512,3101
CAISO,1,20241513,3252
CAISO,1,20241514,3427
CAISO,1,20241515,3889
CAISO,1,20241516,3638
CAISO,1,20241517,2637
CAISO,1,20241518,207
CAISO,1,20241519,757
CAISO,1,20241520,783
CAISO,1,20241521,788
CAISO,1,20241522,727
CAISO,1,20241523,724
CAISO,1,20241524,626
CAISO,1,20241601,405
CAISO,1,20241602,358
CAISO,1,20241603,302
CAISO,1,20241604,315
CAISO,1,20241605,406
CAISO,1,20241606,170
CAISO,1,20241607,3649
CAISO,1,20241608,5714
CAISO,1,20241609,4781
CAISO,1,20241610,3794
CAISO,1,20241611,3376
CAISO,1,20241612,3101
CAISO,1,20241613,3252
CAISO,1,20241614,3427
CAISO,1,20241615,3889
CAISO,1,20241616,3638
CAISO,1,20241617,2637
CAISO,1,20241618,207
CAISO,1,20241619,757
CAISO,1,20241620,783
CAISO,1,20241621,788
CAISO,1,20241622,727
CAISO,1,20241623,724
CAISO,1,20241624,626
CAISO,1,20241701,405
CAISO,1,20241702,358
CAISO,1,20241703,302
CAISO,1,20241704,315
CAISO,1,20241705,406
CAISO,1,20241706,170
CAISO,1,20241707,3649
CAISO,1,20241708,5714
CAISO,1,20241709,4781
CAISO,1,20241710,3794
CAISO,1,20241711,3376
CAISO,1,20241712,3101
CAISO,1,20241713,3252
CAISO,1,20241714,3427
CAISO,1,20241715,3889
CAISO,1,20241716,3638
CAISO,1,20241717,2637
CAISO,1,20241718,207
CAISO,1,20241719,757
CAISO,1,20241720,783
CAISO,1,20241721,788
CAISO,1,20241722,727
CAISO,1,20241723,724
CAISO,1,20241724,626
CAISO,1,20241801,688
CAISO,1,20241802,510
CAISO,1,20241803,503
CAISO,1,20241804,440
CAISO,1,20241805,428
CAISO,1,20241806,321
CAISO,1,20241807,213
CAISO,1,20241808,2742
CAISO,1,20241809,4367
CAISO,1,20241810,5054
CAISO,1,20241811,4528
CAISO,1,20241812,3648
CAISO,1,20241813,3631
CAISO,1,20241814,3861
CAISO,1,20241815,3915
CAISO,1,20241816,3762
CAISO,1,20241817,2508
CAISO,1,20241818,108
CAISO,1,20241819,555
CAISO,1,20241820,731
CAISO,1,20241821,814
CAISO,1,20241822,854
CAISO,1,20241823,905
CAISO,1,20241824,841
CAISO,1,20241901,627
CAISO,1,20241902,578
CAISO,1,20241903,663
CAISO,1,20241904,431
CAISO,1,20241905,290
CAISO,1,20241906,755
CAISO,1,20241907,3487
CAISO,1,20241908,4516
CAISO,1,20241909,5166
CAISO,1,20241910,4677
CAISO,1,20241911,4534
CAISO,1,20241912,4196
CAISO,1,20241913,3928
CAISO,1,20241914,4111
CAISO,1,20241915,4410
CAISO,1,20241916,4071
CAISO,1,20241917,3804
CAISO,1,20241918,2106
CAISO,1,20241919,108
CAISO,1,20241920,694
CAISO,1,20241921,926
CAISO,1,20241922,953
CAISO,1,20241923,837
CAISO,1,20241924,825
CAISO,1,20242001,627
CAISO,1,20242002,578
CAISO,1,20242003,663
CAISO,1,20242004,431
CAISO,1,20242005,290
CAISO,1,20242006,755
CAISO,1,20242007,3487
CAISO,1,20242008,4516
CAISO,1,20242009,5166
CAISO,1,20242010,4677
CAISO,1,20242011,4534
CAISO,1,20242012,4196
CAISO,1,20242013,3928
CAISO,1,20242014,4111
CAISO,1,20242015,4410
CAISO,1,20242016,4071
CAISO,1,20242017,3804
CAISO,1,20242018,2106
CAISO,1,20242019,108
CAISO,1,20242020,694
CAISO,1,20242021,926
CAISO,1,20242022,953
CAISO,1,20242023,837
CAISO,1,20242024,825
CAISO,1,20242101,627
CAISO,1,20242102,578
CAISO,1,20242103,663
CAISO,1,20242104,431
CAISO,1,20242105,290
CAISO,1,20242106,755
CAISO,1,20242107,3487
CAISO,1,20242108,4516
CAISO,1,20242109,5166
CAISO,1,20242110,4677
CAISO,1,20242111,4534
CAISO,1,20242112,4196
CAISO,1,20242113,3928
CAISO,1,20242114,4111
CAISO,1,20242115,4410
CAISO,1,20242116,4071
CAISO,1,20242117,3804
CAISO,1,20242118,2106
CAISO,1,20242119,108
CAISO,1,20242120,694
CAISO,1,20242121,926
CAISO,1,20242122,953
CAISO,1,20242123,837
CAISO,1,20242124,825
CAISO,1,20242201,118
CAISO,1,20242202,108
CAISO,1,20242203,108
CAISO,1,20242204,108
CAISO,1,20242205,108
CAISO,1,20242206,108
CAISO,1,20242207,2140
CAISO,1,20242208,3417
CAISO,1,20242209,3548
CAISO,1,20242210,3456
CAISO,1,20242211,3704
CAISO,1,20242212,3635
CAISO,1,20242213,3207
CAISO,1,20242214,3245
CAISO,1,20242215,3401
CAISO,1,20242216,3578
CAISO,1,20242217,3611
CAISO,1,20242218,2624
CAISO,1,20242219,108
CAISO,1,20242220,108
CAISO,1,20242221,449
CAISO,1,20242222,406
CAISO,1,20242223,372
CAISO,1,20242224,291
CAISO,1,20242301,118
CAISO,1,20242302,108
CAISO,1,20242303,108
CAISO,1,20242304,108
CAISO,1,20242305,108
CAISO,1,20242306,108
CAISO,1,20242307,2140
CAISO,1,20242308,3417
CAISO,1,20242309,3548
CAISO,1,20242310,3456
CAISO,1,20242311,3704
CAISO,1,20242312,3635
CAISO,1,20242313,3207
CAISO,1,20242314,3245
CAISO,1,20242315,3401
CAISO,1,20242316,3578
CAISO,1,20242317,3611
CAISO,1,20242318,2624
CAISO,1,20242319,108
CAISO,1,20242320,108
CAISO,1,20242321,449
CAISO,1,20242322,406
CAISO,1,20242323,372
CAISO,1,20242324,291
CAISO,1,20242401,405
CAISO,1,20242402,358
CAISO,1,20242403,302
CAISO,1,20242404,315
CAISO,1,20242405,406
CAISO,1,20242406,170
CAISO,1,20242407,3649
CAISO,1,20242408,5714
CAISO,1,20242409,4781
CAISO,1,20242410,3794
CAISO,1,20242411,3376
CAISO,1,20242412,3101
CAISO,1,20242413,3252
CAISO,1,20242414,3427
CAISO,1,20242415,3889
CAISO,1,20242416,3638
CAISO,1,20242417,2637
CAISO,1,20242418,207
CAISO,1,20242419,757
CAISO,1,20242420,783
CAISO,1,20242421,788
CAISO,1,20242422,727
CAISO,1,20242423,724
CAISO,1,20242424,626
CAISO,1,20242501,405
CAISO,1,20242502,358
CAISO,1,20242503,302
CAISO,1,20242504,315
CAISO,1,20242505,406
CAISO,1,20242506,170
CAISO,1,20242507,3649
CAISO,1,20242508,5714
CAISO,1,20242509,4781
CAISO,1,20242510,3794
CAISO,1,20242511,3376
CAISO,1,20242512,3101
CAISO,1,20242513,3252
