regulation_down_ba,stage_id,timepoint,regulation_down_mw
CAISO,1,20232404,120
CAISO,1,20232405,126
CAISO,1,20232406,304
CAISO,1,20232407,807
CAISO,1,20232408,925
CAISO,1,20232409,602
CAISO,1,20232410,608
CAISO,1,20232411,517
CAISO,1,20232412,431
CAISO,1,20232413,430
CAISO,1,20232414,258
CAISO,1,20232415,502
CAISO,1,20232416,209
CAISO,1,20232417,167
CAISO,1,20232418,261
CAISO,1,20232419,224
CAISO,1,20232420,168
CAISO,1,20232421,161
CAISO,1,20232422,149
CAISO,1,20232423,137
CAISO,1,20232424,128
CAISO,1,20232501,232
CAISO,1,20232502,219
CAISO,1,20232503,195
CAISO,1,20232504,192
CAISO,1,20232505,181
CAISO,1,20232506,324
CAISO,1,20232507,815
CAISO,1,20232508,926
CAISO,1,20232509,755
CAISO,1,20232510,606
CAISO,1,20232511,513
CAISO,1,20232512,425
CAISO,1,20232513,422
CAISO,1,20232514,244
CAISO,1,20232515,494
CAISO,1,20232516,191
CAISO,1,20232517,149
CAISO,1,20232518,253
CAISO,1,20232519,217
CAISO,1,20232520,160
CAISO,1,20232521,156
CAISO,1,20232522,152
CAISO,1,20232523,142
CAISO,1,20232524,134
CAISO,1,20232601,181
CAISO,1,20232602,177
CAISO,1,20232603,174
CAISO,1,20232604,172
CAISO,1,20232605,172
CAISO,1,20232606,174
CAISO,1,20232607,329
CAISO,1,20232608,840
CAISO,1,20232609,863
CAISO,1,20232610,738
CAISO,1,20232611,690
CAISO,1,20232612,610
CAISO,1,20232613,773
CAISO,1,20232614,647
CAISO,1,20232615,469
CAISO,1,20232616,391
CAISO,1,20232617,140
CAISO,1,20232618,302
CAISO,1,20232619,160
CAISO,1,20232620,159
CAISO,1,20232621,157
CAISO,1,20232622,157
CAISO,1,20232623,150
CAISO,1,20232624,141
CAISO,1,20232701,197
CAISO,1,20232702,185
CAISO,1,20232703,173
CAISO,1,20232704,173
CAISO,1,20232705,174
CAISO,1,20232706,180
CAISO,1,20232707,318
CAISO,1,20232708,837
CAISO,1,20232709,866
CAISO,1,20232710,742
CAISO,1,20232711,665
CAISO,1,20232712,671
CAISO,1,20232713,676
CAISO,1,20232714,592
CAISO,1,20232715,491
CAISO,1,20232716,417
CAISO,1,20232717,195
CAISO,1,20232718,331
CAISO,1,20232719,209
CAISO,1,20232720,207
CAISO,1,20232721,204
CAISO,1,20232722,202
CAISO,1,20232723,192
CAISO,1,20232724,184
CAISO,1,20232801,126
CAISO,1,20232802,121
CAISO,1,20232803,118
CAISO,1,20232804,136
CAISO,1,20232805,170
CAISO,1,20232806,175
CAISO,1,20232807,333
CAISO,1,20232808,843
CAISO,1,20232809,867
CAISO,1,20232810,741
CAISO,1,20232811,665
CAISO,1,20232812,669
CAISO,1,20232813,665
CAISO,1,20232814,580
CAISO,1,20232815,476
CAISO,1,20232816,400
CAISO,1,20232817,156
CAISO,1,20232818,306
CAISO,1,20232819,167
CAISO,1,20232820,163
CAISO,1,20232821,159
CAISO,1,20232822,155
CAISO,1,20232823,143
CAISO,1,20232824,133
CAISO,1,20232901,230
CAISO,1,20232902,228
CAISO,1,20232903,228
CAISO,1,20232904,217
CAISO,1,20232905,234
CAISO,1,20232906,706
CAISO,1,20232907,1101
CAISO,1,20232908,1083
CAISO,1,20232909,1059
CAISO,1,20232910,755
CAISO,1,20232911,716
CAISO,1,20232912,850
CAISO,1,20232913,783
CAISO,1,20232914,699
CAISO,1,20232915,893
CAISO,1,20232916,814
CAISO,1,20232917,435
CAISO,1,20232918,212
CAISO,1,20232919,363
CAISO,1,20232920,230
CAISO,1,20232921,210
CAISO,1,20232922,202
CAISO,1,20232923,195
CAISO,1,20232924,190
CAISO,1,20233001,196
CAISO,1,20233002,186
CAISO,1,20233003,184
CAISO,1,20233004,173
CAISO,1,20233005,191
CAISO,1,20233006,685
CAISO,1,20233007,1081
CAISO,1,20233008,877
CAISO,1,20233009,804
CAISO,1,20233010,733
CAISO,1,20233011,693
CAISO,1,20233012,831
CAISO,1,20233013,762
CAISO,1,20233014,675
CAISO,1,20233015,875
CAISO,1,20233016,795
CAISO,1,20233017,399
CAISO,1,20233018,131
CAISO,1,20233019,321
CAISO,1,20233020,171
CAISO,1,20233021,146
CAISO,1,20233022,141
CAISO,1,20233023,133
CAISO,1,20233024,125
CAISO,1,20233101,187
CAISO,1,20233102,180
CAISO,1,20233103,169
CAISO,1,20233104,138
CAISO,1,20233105,147
CAISO,1,20233106,676
CAISO,1,20233107,1082
CAISO,1,20233108,880
CAISO,1,20233109,807
CAISO,1,20233110,737
CAISO,1,20233111,697
CAISO,1,20233112,834
CAISO,1,20233113,766
CAISO,1,20233114,680
CAISO,1,20233115,880
CAISO,1,20233116,808
CAISO,1,20233117,428
CAISO,1,20233118,208
CAISO,1,20233119,362
CAISO,1,20233120,254
CAISO,1,20233121,219
CAISO,1,20233122,209
CAISO,1,20233123,203
CAISO,1,20233124,185
CAISO,1,20233201,232
CAISO,1,20233202,230
CAISO,1,20233203,218
CAISO,1,20233204,218
CAISO,1,20233205,215
CAISO,1,20233206,695
CAISO,1,20233207,1093
CAISO,1,20233208,1076
CAISO,1,20233209,1058
CAISO,1,20233210,754
CAISO,1,20233211,716
CAISO,1,20233212,850
CAISO,1,20233213,790
CAISO,1,20233214,710
CAISO,1,20233215,676
CAISO,1,20233216,755
CAISO,1,20233217,562
CAISO,1,20233218,241
CAISO,1,20233219,381
CAISO,1,20233220,244
CAISO,1,20233221,227
CAISO,1,20233222,191
CAISO,1,20233223,183
CAISO,1,20233224,158
CAISO,1,20233301,153
CAISO,1,20233302,171
CAISO,1,20233303,170
CAISO,1,20233304,205
CAISO,1,20233305,227
CAISO,1,20233306,697
CAISO,1,20233307,1098
CAISO,1,20233308,896
CAISO,1,20233309,824
CAISO,1,20233310,754
CAISO,1,20233311,715
CAISO,1,20233312,850
CAISO,1,20233313,784
CAISO,1,20233314,700
CAISO,1,20233315,883
CAISO,1,20233316,801
CAISO,1,20233317,410
CAISO,1,20233318,160
CAISO,1,20233319,333
CAISO,1,20233320,193
CAISO,1,20233321,172
CAISO,1,20233322,167
CAISO,1,20233323,160
CAISO,1,20233324,155
CAISO,1,20233401,153
CAISO,1,20233402,171
CAISO,1,20233403,170
CAISO,1,20233404,205
CAISO,1,20233405,227
CAISO,1,20233406,697
CAISO,1,20233407,1098
CAISO,1,20233408,896
CAISO,1,20233409,824
CAISO,1,20233410,754
CAISO,1,20233411,715
CAISO,1,20233412,850
CAISO,1,20233413,784
CAISO,1,20233414,700
CAISO,1,20233415,883
CAISO,1,20233416,801
CAISO,1,20233417,410
CAISO,1,20233418,160
CAISO,1,20233419,333
CAISO,1,20233420,193
CAISO,1,20233421,172
CAISO,1,20233422,167
CAISO,1,20233423,160
CAISO,1,20233424,155
CAISO,1,20233501,182
CAISO,1,20233502,179
CAISO,1,20233503,177
CAISO,1,20233504,148
CAISO,1,20233505,196
CAISO,1,20233506,732
CAISO,1,20233507,352
CAISO,1,20233508,449
CAISO,1,20233509,422
CAISO,1,20233510,440
CAISO,1,20233511,501
CAISO,1,20233512,406
CAISO,1,20233513,406
CAISO,1,20233514,418
CAISO,1,20233515,416
CAISO,1,20233516,329
CAISO,1,20233517,272
CAISO,1,20233518,240
CAISO,1,20233519,249
CAISO,1,20233520,312
CAISO,1,20233521,240
CAISO,1,20233522,229
CAISO,1,20233523,215
CAISO,1,20233524,208
CAISO,1,20233601,203
CAISO,1,20233602,188
CAISO,1,20233603,187
CAISO,1,20233604,187
CAISO,1,20233605,239
CAISO,1,20233606,570
CAISO,1,20233607,647
CAISO,1,20233608,746
CAISO,1,20233609,424
CAISO,1,20233610,442
CAISO,1,20233611,503
CAISO,1,20233612,409
CAISO,1,20233613,408
CAISO,1,20233614,416
CAISO,1,20233615,399
CAISO,1,20233616,303
CAISO,1,20233617,262
CAISO,1,20233618,231
CAISO,1,20233619,241
CAISO,1,20233620,312
CAISO,1,20233621,238
CAISO,1,20233622,221
CAISO,1,20233623,207
CAISO,1,20233624,200
CAISO,1,20233701,122
CAISO,1,20233702,119
CAISO,1,20233703,118
CAISO,1,20233704,139
CAISO,1,20233705,179
CAISO,1,20233706,336
CAISO,1,20233707,820
CAISO,1,20233708,990
CAISO,1,20233709,615
CAISO,1,20233710,620
CAISO,1,20233711,529
CAISO,1,20233712,445
CAISO,1,20233713,442
CAISO,1,20233714,248
CAISO,1,20233715,402
CAISO,1,20233716,342
CAISO,1,20233717,150
CAISO,1,20233718,248
CAISO,1,20233719,248
CAISO,1,20233720,204
CAISO,1,20233721,206
CAISO,1,20233722,198
CAISO,1,20233723,202
CAISO,1,20233724,197
CAISO,1,20240101,190
CAISO,1,20240102,175
CAISO,1,20240103,144
CAISO,1,20240104,141
CAISO,1,20240105,114
CAISO,1,20240106,115
CAISO,1,20240107,324
CAISO,1,20240108,908
CAISO,1,20240109,943
CAISO,1,20240110,808
CAISO,1,20240111,795
CAISO,1,20240112,613
CAISO,1,20240113,854
CAISO,1,20240114,804
CAISO,1,20240115,1006
CAISO,1,20240116,442
CAISO,1,20240117,181
CAISO,1,20240118,348
CAISO,1,20240119,205
CAISO,1,20240120,204
CAISO,1,20240121,202
CAISO,1,20240122,202
CAISO,1,20240123,195
CAISO,1,20240124,188
CAISO,1,20240201,184
CAISO,1,20240202,181
CAISO,1,20240203,179
CAISO,1,20240204,173
CAISO,1,20240205,169
CAISO,1,20240206,174
CAISO,1,20240207,355
CAISO,1,20240208,921
CAISO,1,20240209,956
CAISO,1,20240210,810
CAISO,1,20240211,726
CAISO,1,20240212,737
CAISO,1,20240213,737
CAISO,1,20240214,643
CAISO,1,20240215,532
CAISO,1,20240216,449
CAISO,1,20240217,195
CAISO,1,20240218,351
CAISO,1,20240219,208
CAISO,1,20240220,206
CAISO,1,20240221,203
CAISO,1,20240222,200
CAISO,1,20240223,192
CAISO,1,20240224,184
CAISO,1,20240301,200
CAISO,1,20240302,195
CAISO,1,20240303,193
CAISO,1,20240304,187
CAISO,1,20240305,188
CAISO,1,20240306,186
CAISO,1,20240307,361
CAISO,1,20240308,923
CAISO,1,20240309,956
CAISO,1,20240310,821
CAISO,1,20240311,800
CAISO,1,20240312,619
CAISO,1,20240313,859
CAISO,1,20240314,708
CAISO,1,20240315,536
CAISO,1,20240316,458
CAISO,1,20240317,217
CAISO,1,20240318,360
CAISO,1,20240319,228
CAISO,1,20240320,227
CAISO,1,20240321,224
CAISO,1,20240322,224
CAISO,1,20240323,216
CAISO,1,20240324,208
CAISO,1,20240401,127
CAISO,1,20240402,121
CAISO,1,20240403,119
CAISO,1,20240404,117
CAISO,1,20240405,146
CAISO,1,20240406,738
CAISO,1,20240407,1186
CAISO,1,20240408,1167
CAISO,1,20240409,1147
CAISO,1,20240410,854
CAISO,1,20240411,764
CAISO,1,20240412,915
CAISO,1,20240413,840
CAISO,1,20240414,842
CAISO,1,20240415,708
CAISO,1,20240416,714
CAISO,1,20240417,576
CAISO,1,20240418,157
CAISO,1,20240419,361
CAISO,1,20240420,195
CAISO,1,20240421,208
CAISO,1,20240422,201
CAISO,1,20240423,147
CAISO,1,20240424,135
CAISO,1,20240501,203
CAISO,1,20240502,201
CAISO,1,20240503,198
CAISO,1,20240504,196
CAISO,1,20240505,217
CAISO,1,20240506,755
CAISO,1,20240507,1196
CAISO,1,20240508,1176
CAISO,1,20240509,1155
CAISO,1,20240510,865
CAISO,1,20240511,869
CAISO,1,20240512,894
CAISO,1,20240513,864
CAISO,1,20240514,856
CAISO,1,20240515,725
CAISO,1,20240516,732
CAISO,1,20240517,598
CAISO,1,20240518,222
CAISO,1,20240519,412
CAISO,1,20240520,276
CAISO,1,20240521,256
CAISO,1,20240522,238
CAISO,1,20240523,231
CAISO,1,20240524,238
CAISO,1,20240601,179
CAISO,1,20240602,208
CAISO,1,20240603,208
CAISO,1,20240604,220
CAISO,1,20240605,250
CAISO,1,20240606,759
CAISO,1,20240607,1198
CAISO,1,20240608,1179
CAISO,1,20240609,1159
CAISO,1,20240610,822
CAISO,1,20240611,780
CAISO,1,20240612,929
CAISO,1,20240613,856
CAISO,1,20240614,764
CAISO,1,20240615,726
CAISO,1,20240616,732
CAISO,1,20240617,599
CAISO,1,20240618,237
CAISO,1,20240619,404
CAISO,1,20240620,264
CAISO,1,20240621,228
CAISO,1,20240622,220
CAISO,1,20240623,210
CAISO,1,20240624,205
CAISO,1,20240701,155
CAISO,1,20240702,178
CAISO,1,20240703,177
CAISO,1,20240704,176
CAISO,1,20240705,195
CAISO,1,20240706,748
CAISO,1,20240707,1199
CAISO,1,20240708,1183
CAISO,1,20240709,1161
CAISO,1,20240710,872
CAISO,1,20240711,840
CAISO,1,20240712,930
CAISO,1,20240713,860
CAISO,1,20240714,822
CAISO,1,20240715,722
CAISO,1,20240716,718
CAISO,1,20240717,583
CAISO,1,20240718,186
CAISO,1,20240719,360
CAISO,1,20240720,200
CAISO,1,20240721,200
CAISO,1,20240722,169
CAISO,1,20240723,188
CAISO,1,20240724,183
CAISO,1,20240801,223
CAISO,1,20240802,209
CAISO,1,20240803,208
CAISO,1,20240804,178
CAISO,1,20240805,196
CAISO,1,20240806,748
CAISO,1,20240807,1197
CAISO,1,20240808,1172
CAISO,1,20240809,1158
CAISO,1,20240810,869
CAISO,1,20240811,857
CAISO,1,20240812,883
CAISO,1,20240813,846
CAISO,1,20240814,842
CAISO,1,20240815,707
CAISO,1,20240816,725
CAISO,1,20240817,597
CAISO,1,20240818,219
CAISO,1,20240819,390
CAISO,1,20240820,229
CAISO,1,20240821,206
CAISO,1,20240822,224
CAISO,1,20240823,217
CAISO,1,20240824,225
CAISO,1,20240901,236
CAISO,1,20240902,234
CAISO,1,20240903,233
CAISO,1,20240904,233
CAISO,1,20240905,248
CAISO,1,20240906,766
CAISO,1,20240907,1080
CAISO,1,20240908,979
CAISO,1,20240909,897
CAISO,1,20240910,818
CAISO,1,20240911,772
CAISO,1,20240912,921
CAISO,1,20240913,847
CAISO,1,20240914,753
CAISO,1,20240915,972
CAISO,1,20240916,887
CAISO,1,20240917,465
CAISO,1,20240918,211
CAISO,1,20240919,391
CAISO,1,20240920,267
CAISO,1,20240921,251
CAISO,1,20240922,247
CAISO,1,20240923,242
CAISO,1,20240924,237
CAISO,1,20241001,203
CAISO,1,20241002,201
CAISO,1,20241003,196
CAISO,1,20241004,197
CAISO,1,20241005,212
CAISO,1,20241006,1001
CAISO,1,20241007,1071
CAISO,1,20241008,975
CAISO,1,20241009,889
CAISO,1,20241010,809
CAISO,1,20241011,766
CAISO,1,20241012,917
CAISO,1,20241013,843
CAISO,1,20241014,750
CAISO,1,20241015,976
CAISO,1,20241016,892
CAISO,1,20241017,477
CAISO,1,20241018,233
CAISO,1,20241019,311
CAISO,1,20241020,283
CAISO,1,20241021,251
CAISO,1,20241022,226
CAISO,1,20241023,217
CAISO,1,20241024,210
CAISO,1,20241101,207
CAISO,1,20241102,200
CAISO,1,20241103,199
CAISO,1,20241104,198
CAISO,1,20241105,253
CAISO,1,20241106,1015
CAISO,1,20241107,713
CAISO,1,20241108,821
CAISO,1,20241109,681
CAISO,1,20241110,593
CAISO,1,20241111,535
CAISO,1,20241112,425
CAISO,1,20241113,442
CAISO,1,20241114,452
CAISO,1,20241115,438
CAISO,1,20241116,334
CAISO,1,20241117,287
CAISO,1,20241118,239
CAISO,1,20241119,233
CAISO,1,20241120,298
CAISO,1,20241121,236
CAISO,1,20241122,252
CAISO,1,20241123,246
CAISO,1,20241124,241
CAISO,1,20241201,224
CAISO,1,20241202,219
CAISO,1,20241203,227
CAISO,1,20241204,226
CAISO,1,20241205,275
CAISO,1,20241206,1027
CAISO,1,20241207,419
CAISO,1,20241208,519
CAISO,1,20241209,491
CAISO,1,20241210,510
CAISO,1,20241211,578
CAISO,1,20241212,471
CAISO,1,20241213,465
CAISO,1,20241214,456
CAISO,1,20241215,437
CAISO,1,20241216,331
CAISO,1,20241217,239
CAISO,1,20241218,191
CAISO,1,20241219,204
CAISO,1,20241220,289
CAISO,1,20241221,195
CAISO,1,20241222,185
CAISO,1,20241223,177
CAISO,1,20241224,193
CAISO,1,20241301,223
CAISO,1,20241302,230
CAISO,1,20241303,241
CAISO,1,20241304,241
CAISO,1,20241305,265
CAISO,1,20241306,630
CAISO,1,20241307,724
CAISO,1,20241308,515
CAISO,1,20241309,482
CAISO,1,20241310,499
CAISO,1,20241311,563
CAISO,1,20241312,461
CAISO,1,20241313,465
CAISO,1,20241314,473
CAISO,1,20241315,459
CAISO,1,20241316,360
CAISO,1,20241317,315
CAISO,1,20241318,277
CAISO,1,20241319,275
CAISO,1,20241320,336
CAISO,1,20241321,276
CAISO,1,20241322,266
CAISO,1,20241323,257
CAISO,1,20241324,250
CAISO,1,20241401,232
CAISO,1,20241402,229
CAISO,1,20241403,239
CAISO,1,20241404,240
CAISO,1,20241405,279
CAISO,1,20241406,629
CAISO,1,20241407,723
CAISO,1,20241408,514
CAISO,1,20241409,486
CAISO,1,20241410,503
CAISO,1,20241411,567
CAISO,1,20241412,464
CAISO,1,20241413,465
CAISO,1,20241414,472
CAISO,1,20241415,454
CAISO,1,20241416,364
CAISO,1,20241417,306
CAISO,1,20241418,258
CAISO,1,20241419,251
CAISO,1,20241420,332
CAISO,1,20241421,251
CAISO,1,20241422,242
CAISO,1,20241423,242
CAISO,1,20241424,236
CAISO,1,20241501,221
CAISO,1,20241502,215
CAISO,1,20241503,199
CAISO,1,20241504,197
CAISO,1,20241505,197
CAISO,1,20241506,567
CAISO,1,20241507,2158
CAISO,1,20241508,1076
CAISO,1,20241509,663
CAISO,1,20241510,672
CAISO,1,20241511,576
CAISO,1,20241512,487
CAISO,1,20241513,488
CAISO,1,20241514,311
CAISO,1,20241515,470
CAISO,1,20241516,366
CAISO,1,20241517,262
CAISO,1,20241518,338
CAISO,1,20241519,310
CAISO,1,20241520,266
CAISO,1,20241521,261
CAISO,1,20241522,249
CAISO,1,20241523,237
CAISO,1,20241524,226
CAISO,1,20241601,129
CAISO,1,20241602,125
CAISO,1,20241603,123
CAISO,1,20241604,125
CAISO,1,20241605,131
CAISO,1,20241606,331
CAISO,1,20241607,885
CAISO,1,20241608,1076
CAISO,1,20241609,661
CAISO,1,20241610,668
CAISO,1,20241611,567
CAISO,1,20241612,472
CAISO,1,20241613,471
CAISO,1,20241614,281
CAISO,1,20241615,448
CAISO,1,20241616,384
CAISO,1,20241617,179
CAISO,1,20241618,275
CAISO,1,20241619,239
CAISO,1,20241620,179
CAISO,1,20241621,175
CAISO,1,20241622,160
CAISO,1,20241623,147
CAISO,1,20241624,138
CAISO,1,20241701,179
CAISO,1,20241702,176
CAISO,1,20241703,174
CAISO,1,20241704,173
CAISO,1,20241705,174
CAISO,1,20241706,349
CAISO,1,20241707,893
CAISO,1,20241708,1024
CAISO,1,20241709,998
CAISO,1,20241710,800
CAISO,1,20241711,735
CAISO,1,20241712,608
CAISO,1,20241713,611
CAISO,1,20241714,511
CAISO,1,20241715,572
CAISO,1,20241716,272
CAISO,1,20241717,252
CAISO,1,20241718,330
CAISO,1,20241719,307
CAISO,1,20241720,234
CAISO,1,20241721,228
CAISO,1,20241722,219
CAISO,1,20241723,211
CAISO,1,20241724,196
CAISO,1,20241801,214
CAISO,1,20241802,212
CAISO,1,20241803,210
CAISO,1,20241804,210
CAISO,1,20241805,211
CAISO,1,20241806,216
CAISO,1,20241807,378
CAISO,1,20241808,931
CAISO,1,20241809,965
CAISO,1,20241810,834
CAISO,1,20241811,752
CAISO,1,20241812,760
CAISO,1,20241813,756
CAISO,1,20241814,661
CAISO,1,20241815,543
CAISO,1,20241816,463
CAISO,1,20241817,222
CAISO,1,20241818,365
CAISO,1,20241819,235
CAISO,1,20241820,234
CAISO,1,20241821,231
CAISO,1,20241822,245
CAISO,1,20241823,236
CAISO,1,20241824,230
CAISO,1,20241901,187
CAISO,1,20241902,185
CAISO,1,20241903,184
CAISO,1,20241904,185
CAISO,1,20241905,207
CAISO,1,20241906,755
CAISO,1,20241907,1196
CAISO,1,20241908,1177
CAISO,1,20241909,1155
CAISO,1,20241910,817
CAISO,1,20241911,774
CAISO,1,20241912,925
CAISO,1,20241913,854
CAISO,1,20241914,763
CAISO,1,20241915,985
CAISO,1,20241916,892
CAISO,1,20241917,600
CAISO,1,20241918,225
CAISO,1,20241919,394
CAISO,1,20241920,272
CAISO,1,20241921,254
CAISO,1,20241922,250
CAISO,1,20241923,244
CAISO,1,20241924,227
CAISO,1,20242001,186
CAISO,1,20242002,184
CAISO,1,20242003,183
CAISO,1,20242004,184
CAISO,1,20242005,205
CAISO,1,20242006,762
CAISO,1,20242007,1202
CAISO,1,20242008,988
CAISO,1,20242009,907
CAISO,1,20242010,831
CAISO,1,20242011,789
CAISO,1,20242012,936
CAISO,1,20242013,863
CAISO,1,20242014,774
CAISO,1,20242015,986
CAISO,1,20242016,896
CAISO,1,20242017,477
CAISO,1,20242018,205
CAISO,1,20242019,368
CAISO,1,20242020,213
CAISO,1,20242021,188
CAISO,1,20242022,179
CAISO,1,20242023,169
CAISO,1,20242024,163
CAISO,1,20242101,194
CAISO,1,20242102,191
CAISO,1,20242103,189
CAISO,1,20242104,219
CAISO,1,20242105,247
CAISO,1,20242106,771
CAISO,1,20242107,1077
CAISO,1,20242108,982
CAISO,1,20242109,901
CAISO,1,20242110,825
CAISO,1,20242111,784
CAISO,1,20242112,934
CAISO,1,20242113,864
CAISO,1,20242114,777
CAISO,1,20242115,991
CAISO,1,20242116,914
CAISO,1,20242117,504
CAISO,1,20242118,268
CAISO,1,20242119,415
CAISO,1,20242120,280
CAISO,1,20242121,257
CAISO,1,20242122,220
CAISO,1,20242123,234
CAISO,1,20242124,227
CAISO,1,20242201,156
CAISO,1,20242202,153
CAISO,1,20242203,152
CAISO,1,20242204,181
CAISO,1,20242205,240
CAISO,1,20242206,1023
CAISO,1,20242207,420
CAISO,1,20242208,521
CAISO,1,20242209,492
CAISO,1,20242210,510
CAISO,1,20242211,573
CAISO,1,20242212,471
CAISO,1,20242213,468
CAISO,1,20242214,473
CAISO,1,20242215,434
CAISO,1,20242216,326
CAISO,1,20242217,232
CAISO,1,20242218,183
CAISO,1,20242219,188
CAISO,1,20242220,287
CAISO,1,20242221,189
CAISO,1,20242222,179
CAISO,1,20242223,170
CAISO,1,20242224,165
CAISO,1,20242301,245
CAISO,1,20242302,242
CAISO,1,20242303,208
CAISO,1,20242304,206
CAISO,1,20242305,256
CAISO,1,20242306,624
CAISO,1,20242307,714
CAISO,1,20242308,822
CAISO,1,20242309,450
CAISO,1,20242310,470
CAISO,1,20242311,539
CAISO,1,20242312,433
CAISO,1,20242313,433
CAISO,1,20242314,460
CAISO,1,20242315,442
CAISO,1,20242316,344
CAISO,1,20242317,278
CAISO,1,20242318,242
CAISO,1,20242319,246
CAISO,1,20242320,327
CAISO,1,20242321,243
CAISO,1,20242322,234
CAISO,1,20242323,221
CAISO,1,20242324,214
CAISO,1,20242401,125
CAISO,1,20242402,122
CAISO,1,20242403,120
CAISO,1,20242404,121
CAISO,1,20242405,127
CAISO,1,20242406,328
CAISO,1,20242407,884
CAISO,1,20242408,1014
CAISO,1,20242409,658
CAISO,1,20242410,664
CAISO,1,20242411,563
CAISO,1,20242412,467
CAISO,1,20242413,466
CAISO,1,20242414,273
CAISO,1,20242415,546
CAISO,1,20242416,217
CAISO,1,20242417,168
CAISO,1,20242418,276
CAISO,1,20242419,234
CAISO,1,20242420,169
CAISO,1,20242421,163
CAISO,1,20242422,151
CAISO,1,20242423,139
CAISO,1,20242424,130
CAISO,1,20242501,238
CAISO,1,20242502,220
CAISO,1,20242503,199
CAISO,1,20242504,196
CAISO,1,20242505,184
CAISO,1,20242506,348
CAISO,1,20242507,892
CAISO,1,20242508,1016
CAISO,1,20242509,862
CAISO,1,20242510,662
CAISO,1,20242511,559
CAISO,1,20242512,462
CAISO,1,20242513,459
CAISO,1,20242514,260
CAISO,1,20242515,538
CAISO,1,20242516,199
CAISO,1,20242517,150
CAISO,1,20242518,268
CAISO,1,20242519,227
CAISO,1,20242520,161
CAISO,1,20242521,158
CAISO,1,20242522,154
CAISO,1,20242523,144
CAISO,1,20242524,136
CAISO,1,20242601,185
CAISO,1,20242602,180
CAISO,1,20242603,178
CAISO,1,20242604,176
CAISO,1,20242605,176
CAISO,1,20242606,177
CAISO,1,20242607,353
CAISO,1,20242608,920
CAISO,1,20242609,945
CAISO,1,20242610,808
CAISO,1,20242611,748
CAISO,1,20242612,680
CAISO,1,20242613,846
CAISO,1,20242614,690
CAISO,1,20242615,511
CAISO,1,20242616,426
CAISO,1,20242617,142
CAISO,1,20242618,324
CAISO,1,20242619,161
CAISO,1,20242620,160
CAISO,1,20242621,158
CAISO,1,20242622,159
CAISO,1,20242623,152
CAISO,1,20242624,143
CAISO,1,20242701,199
CAISO,1,20242702,189
CAISO,1,20242703,177
CAISO,1,20242704,176
CAISO,1,20242705,178
CAISO,1,20242706,183
CAISO,1,20242707,345
CAISO,1,20242708,917
CAISO,1,20242709,949
CAISO,1,20242710,812
CAISO,1,20242711,727
CAISO,1,20242712,734
CAISO,1,20242713,738
CAISO,1,20242714,645
CAISO,1,20242715,533
CAISO,1,20242716,450
CAISO,1,20242717,199
CAISO,1,20242718,353
CAISO,1,20242719,212
CAISO,1,20242720,210
CAISO,1,20242721,207
CAISO,1,20242722,205
CAISO,1,20242723,195
CAISO,1,20242724,188
CAISO,1,20242801,128
CAISO,1,20242802,123
CAISO,1,20242803,119
CAISO,1,20242804,144
CAISO,1,20242805,173
CAISO,1,20242806,178
CAISO,1,20242807,357
CAISO,1,20242808,922
CAISO,1,20242809,951
CAISO,1,20242810,811
CAISO,1,20242811,727
CAISO,1,20242812,731
CAISO,1,20242813,727
CAISO,1,20242814,633
CAISO,1,20242815,519
CAISO,1,20242816,434
CAISO,1,20242817,158
CAISO,1,20242818,328
CAISO,1,20242819,168
CAISO,1,20242820,164
CAISO,1,20242821,160
CAISO,1,20242822,157
CAISO,1,20242823,145
CAISO,1,20242824,135
CAISO,1,20242901,235
CAISO,1,20242902,234
CAISO,1,20242903,233
CAISO,1,20242904,218
CAISO,1,20242905,237
CAISO,1,20242906,769
CAISO,1,20242907,1205
CAISO,1,20242908,1184
CAISO,1,20242909,1159
CAISO,1,20242910,824
CAISO,1,20242911,781
CAISO,1,20242912,929
CAISO,1,20242913,855
CAISO,1,20242914,762
CAISO,1,20242915,976
CAISO,1,20242916,890
CAISO,1,20242917,469
CAISO,1,20242918,216
CAISO,1,20242919,388
CAISO,1,20242920,238
CAISO,1,20242921,215
CAISO,1,20242922,207
CAISO,1,20242923,200
CAISO,1,20242924,195
CAISO,1,20243001,200
CAISO,1,20243002,191
CAISO,1,20243003,190
CAISO,1,20243004,178
CAISO,1,20243005,198
CAISO,1,20243006,749
CAISO,1,20243007,1186
CAISO,1,20243008,962
CAISO,1,20243009,881
CAISO,1,20243010,803
CAISO,1,20243011,759
CAISO,1,20243012,910
CAISO,1,20243013,835
CAISO,1,20243014,739
CAISO,1,20243015,959
CAISO,1,20243016,871
CAISO,1,20243017,434
CAISO,1,20243018,132
CAISO,1,20243019,347
CAISO,1,20243020,176
CAISO,1,20243021,148
CAISO,1,20243022,142
CAISO,1,20243023,134
CAISO,1,20243024,127
CAISO,1,20243101,192
CAISO,1,20243102,184
CAISO,1,20243103,172
CAISO,1,20243104,146
CAISO,1,20243105,152
CAISO,1,20243106,740
CAISO,1,20243107,1186
CAISO,1,20243108,964
CAISO,1,20243109,884
CAISO,1,20243110,806
CAISO,1,20243111,763
CAISO,1,20243112,914
CAISO,1,20243113,839
CAISO,1,20243114,744
CAISO,1,20243115,965
CAISO,1,20243116,884
CAISO,1,20243117,462
CAISO,1,20243118,212
